ID,:LABEL,name,family,synonyms,taxid
FXYD2,Gene,FXYD domain containing ion transport regulator 2,,"486,ENSG00000137731,OTTHUMG00000166990,uc001prj.2,AF241236",9606
RN7SKP132,Gene,RN7SK pseudogene 132,,"106480874,ENSG00000251810,,uc057sko.1,",9606
ABHD4,Gene,"abhydrolase domain containing 4, N-acyl phospholipase B",Abhydrolase domain containing,"63874,ENSG00000100439,OTTHUMG00000028686,uc001wgm.4,AK022878",9606
DRAM2,Gene,DNA damage regulated autophagy modulator 2,,"128338,ENSG00000156171,OTTHUMG00000011911,uc001ead.5,AY336747",9606
LINC02835,Gene,long intergenic non-protein coding RNA 2835,Long intergenic non-protein coding RNAs,"105377256,ENSG00000285711,,,",9606
MTND4LP15,Gene,MT-ND4L pseudogene 15,,"107131123,,,,",9606
NCOA2,Gene,nuclear receptor coactivator 2,"""Basic helix-loop-helix proteins|Lysine acetyltransferases""","10499,ENSG00000140396,OTTHUMG00000164671,uc003xyn.2,X97674",9606
ZNF503-AS2,Gene,ZNF503 antisense RNA 2,Antisense RNAs,"100131213,ENSG00000237149,OTTHUMG00000018528,uc010qlf.3,BC029963",9606
ARX,Gene,aristaless related homeobox,PRD class homeoboxes and pseudogenes,"170302,ENSG00000004848,OTTHUMG00000021275,uc004dbp.5,AY038071",9606
MIR3148,Gene,microRNA 3148,MicroRNAs,"100422876,ENSG00000264788,,uc022atl.1,",9606
C8orf33,Gene,chromosome 8 open reading frame 33,,"65265,ENSG00000182307,OTTHUMG00000165256,uc003zfc.5,",9606
MYT1L-AS1,Gene,MYT1L antisense RNA 1,Antisense RNAs,"730811,ENSG00000225619,OTTHUMG00000151409,,",9606
WDR11-AS1,Gene,WDR11 antisense RNA 1,Antisense RNAs,"283089,ENSG00000227165,OTTHUMG00000019169,uc057wjr.1,AK094649",9606
CLDN19,Gene,claudin 19,Claudins,"149461,ENSG00000164007,OTTHUMG00000007524,uc001chu.3,AK096063",9606
CDY10P,Gene,chromodomain Y-linked 10 pseudogene,,"140043,ENSG00000226042,OTTHUMG00000043576,,",9606
PMS2P5,Gene,"PMS1 homolog 2, mismatch repair system component pseudogene 5",,"5383,ENSG00000123965,OTTHUMG00000156014,,""D38439|D38436""",9606
CYCSP14,Gene,CYCS pseudogene 14,,"360170,,,,AF533175",9606
MIR7974,Gene,microRNA 7974,MicroRNAs,"102465856,ENSG00000274713,,,",9606
PHEX,Gene,phosphate regulating endopeptidase homolog X-linked,M13 metallopeptidases,"5251,ENSG00000102174,OTTHUMG00000021241,uc004dah.5,U82970",9606
TRR-TCG4-1,Gene,tRNA-Arg (anticodon TCG) 4-1,Cytoplasmic transfer RNAs,"7232,,,,HG983618",9606
UBL5P2,Gene,ubiquitin like 5 pseudogene 2,,"100287215,ENSG00000266282,OTTHUMG00000179584,,",9606
C2CD4B,Gene,C2 calcium dependent domain containing 4B,C2 domain containing,"388125,ENSG00000205502,OTTHUMG00000171959,uc002ahg.3,BM023530",9606
ART4,Gene,ADP-ribosyltransferase 4 (inactive) (Dombrock blood group),"""Blood group antigens|CD molecules|ADP-ribosyltransferase family""","420,ENSG00000111339,OTTHUMG00000168738,uc001rcl.2,X95826",9606
PFN1P6,Gene,profilin 1 pseudogene 6,,"645126,ENSG00000227212,OTTHUMG00000013834,,",9606
TAF1A,Gene,"TATA-box binding protein associated factor, RNA polymerase I subunit A",,"9015,ENSG00000143498,OTTHUMG00000037544,uc009xdz.2,L39060",9606
LIMK1,Gene,LIM domain kinase 1,"""LIM domain containing|PDZ domain containing|LIMK/TESK kinase family""","3984,ENSG00000106683,OTTHUMG00000023448,uc003uaa.3,D26309",9606
USP27X,Gene,ubiquitin specific peptidase 27 X-linked,Ubiquitin specific peptidases,"389856,ENSG00000273820,OTTHUMG00000189037,uc033edm.2,AW851065",9606
RPL23AP76,Gene,ribosomal protein L23a pseudogene 76,,"441781,ENSG00000226156,OTTHUMG00000058805,,",9606
WDR43,Gene,WD repeat domain 43,"""WD repeat domain containing|UTPa subcomplex|Small nucleolar RNA protein coding host genes""","23160,ENSG00000163811,OTTHUMG00000152015,uc002rmo.3,D87716",9606
PCDHB18P,Gene,protocadherin beta 18 pseudogene,Clustered protocadherins,"54660,ENSG00000146001,OTTHUMG00000167484,,AF152528",9606
FEM1B,Gene,fem-1 homolog B,Ankyrin repeat domain containing,"10116,ENSG00000169018,OTTHUMG00000133285,uc002arg.4,",9606
CLEC3A,Gene,C-type lectin domain family 3 member A,C-type lectin domain containing,"10143,ENSG00000166509,OTTHUMG00000137620,uc002ffh.6,AF077345",9606
IGSF10,Gene,immunoglobulin superfamily member 10,"""I-set domain containing|MicroRNA protein coding host genes""","285313,ENSG00000152580,OTTHUMG00000159856,uc011bod.3,AY273815",9606
ZXDA,Gene,zinc finger X-linked duplicated A,Zinc fingers C2H2-type,"7789,ENSG00000198205,OTTHUMG00000021688,uc004dve.4,L14787",9606
OSBPL3,Gene,oxysterol binding protein like 3,"""Oxysterol binding proteins|Pleckstrin homology domain containing""","26031,ENSG00000070882,OTTHUMG00000023277,uc003sxf.5,AB014604",9606
CCDC28B,Gene,coiled-coil domain containing 28B,,"79140,ENSG00000160050,OTTHUMG00000005738,uc001bul.2,BC022848",9606
OR56A3,Gene,olfactory receptor family 56 subfamily A member 3,"Olfactory receptors, family 56","390083,ENSG00000184478,OTTHUMG00000165373,uc010qzt.3,",9606
RNU7-124P,Gene,"RNA, U7 small nuclear 124 pseudogene",,"106479072,ENSG00000251745,,uc064tds.1,",9606
SKOR1,Gene,SKI family transcriptional corepressor 1,SKI transcriptional corepressors,"390598,ENSG00000188779,OTTHUMG00000170878,uc031qsn.2,",9606
RN7SL464P,Gene,"RNA, 7SL, cytoplasmic 464, pseudogene",,"106481049,ENSG00000243872,,uc057pof.1,",9606
CLINT1,Gene,clathrin interactor 1,,"9685,ENSG00000113282,OTTHUMG00000163527,uc003lxj.3,AF434813",9606
RRM2B,Gene,ribonucleotide reductase regulatory TP53 inducible subunit M2B,,"50484,ENSG00000048392,OTTHUMG00000164776,uc003ykn.4,AB036532",9606
NPM1P28,Gene,nucleophosmin 1 pseudogene 28,,"646849,ENSG00000240804,OTTHUMG00000159461,,",9606
LINC01951,Gene,long intergenic non-protein coding RNA 1951,Long intergenic non-protein coding RNAs,"441116,ENSG00000204754,OTTHUMG00000163125,,",9606
MIR4507,Gene,microRNA 4507,MicroRNAs,"100616135,ENSG00000264024,,,",9606
RN7SL842P,Gene,"RNA, 7SL, cytoplasmic 842, pseudogene",,"106479529,ENSG00000243066,,uc060uqg.1,",9606
LINC02479,Gene,long intergenic non-protein coding RNA 2479,Long intergenic non-protein coding RNAs,"105377420,ENSG00000251326,OTTHUMG00000161766,,",9606
VN1R84P,Gene,vomeronasal 1 receptor 84 pseudogene,Vomeronasal receptors,"100312829,ENSG00000268117,OTTHUMG00000182871,,",9606
MIR499B,Gene,microRNA 499b,MicroRNAs,"100616134,ENSG00000283441,,,",9606
ODF4,Gene,outer dense fiber of sperm tails 4,,"146852,ENSG00000184650,OTTHUMG00000108190,uc002gle.2,AB081120",9606
FAM197Y5,Gene,family with sequence similarity 197 Y-linked member 5,Long non-coding RNAs with FAM root symbol,"100289150,ENSG00000225516,OTTHUMG00000187485,uc004frv.2,",9606
TMEM25,Gene,transmembrane protein 25,C2-set domain containing,"84866,ENSG00000149582,OTTHUMG00000166339,uc010rye.3,AK075437",9606
CENPVL3,Gene,centromere protein V like 3,,"347549,ENSG00000224109,OTTHUMG00000021534,uc284rbj.1,",9606
RNA5SP101,Gene,"RNA, 5S ribosomal pseudogene 101",,"100873372,ENSG00000252845,,uc061lyc.1,",9606
ELF2P4,Gene,ELF2 pseudogene 4,,"644935,ENSG00000225406,,,",9606
ERVK-18,Gene,endogenous retrovirus group K member 18,,"100775105,,,,""FN806828|AF012336""",9606
RNU5E-9P,Gene,"RNA, U5E small nuclear 9, pseudogene",,"100873840,ENSG00000223096,,uc061qbn.1,",9606
AKR1B1P8,Gene,aldo-keto reductase family 1 member B1 pseudogene 8,,"392525,ENSG00000231371,OTTHUMG00000022241,,",9606
MTND5P20,Gene,MT-ND5 pseudogene 20,,"100873269,ENSG00000238256,OTTHUMG00000011801,,",9606
LINC01868,Gene,long intergenic non-protein coding RNA 1868,Long intergenic non-protein coding RNAs,"107985924,ENSG00000234169,OTTHUMG00000153160,,",9606
NLRC4,Gene,NLR family CARD domain containing 4,"""NLR family|Caspase recruitment domain containing""","58484,ENSG00000091106,OTTHUMG00000152107,uc061hxs.1,AF376061",9606
SUMO2P11,Gene,SUMO2 pseudogene 11,,"100422250,,,,",9606
MTMR9,Gene,myotubularin related protein 9,Myotubularins,"66036,ENSG00000104643,OTTHUMG00000090647,uc003wtm.4,AJ297823",9606
MAP3K4-AS1,Gene,MAP3K4 antisense RNA 1,Antisense RNAs,"117981787,ENSG00000272841,,,AK094629",9606
MIR573,Gene,microRNA 573,MicroRNAs,"693158,ENSG00000207697,,uc021xmx.1,",9606
MIR1469,Gene,microRNA 1469,MicroRNAs,"100302258,ENSG00000283888,,uc021swi.1,",9606
RPL23P8,Gene,ribosomal protein L23 pseudogene 8,,"222901,ENSG00000219451,,,",9606
SYN3-AS1,Gene,SYN3 antisense RNA 1,Antisense RNAs,"105373004,ENSG00000236054,OTTHUMG00000058269,,",9606
BTN2A3P,Gene,"butyrophilin subfamily 2 member A3, pseudogene",Butyrophilins,"54718,ENSG00000124549,OTTHUMG00000014453,,AL021917",9606
TNFRSF10C,Gene,TNF receptor superfamily member 10c,"""CD molecules|Tumor necrosis factor receptor superfamily""","8794,ENSG00000173535,OTTHUMG00000097844,uc003xcy.4,AF012536",9606
LTB,Gene,lymphotoxin beta,Tumor necrosis factor superfamily,"4050,ENSG00000227507,OTTHUMG00000031136,uc011feg.3,L11015",9606
PCDHA11,Gene,protocadherin alpha 11,Clustered protocadherins,"56138,ENSG00000249158,OTTHUMG00000163369,uc003lia.4,AF152476",9606
OR5AK1P,Gene,olfactory receptor family 5 subfamily AK member 1 pseudogene,"Olfactory receptors, family 5","81230,ENSG00000255083,OTTHUMG00000167020,,",9606
M1AP,Gene,meiosis 1 associated protein,,"130951,ENSG00000159374,OTTHUMG00000152918,uc002smy.3,",9606
LINC02634,Gene,long intergenic non-protein coding RNA 2634,Long intergenic non-protein coding RNAs,"105376493,ENSG00000233200,,,",9606
CYCSP7,Gene,CYCS pseudogene 7,,"164837,ENSG00000269383,,,AF533168",9606
KLHDC4,Gene,kelch domain containing 4,,"54758,ENSG00000104731,OTTHUMG00000137657,uc002fki.4,AK001742",9606
H3P8,Gene,H3 histone pseudogene 8,,"115482693,ENSG00000270915,OTTHUMG00000184348,,",9606
SUMO2P5,Gene,SUMO2 pseudogene 5,,"100526738,ENSG00000251663,OTTHUMG00000162466,,",9606
SLC6A15,Gene,solute carrier family 6 member 15,Solute carriers,"55117,ENSG00000072041,OTTHUMG00000169742,uc001szv.5,AF265577",9606
NKD1,Gene,NKD inhibitor of WNT signaling pathway 1,EF-hand domain containing,"85407,ENSG00000140807,OTTHUMG00000133169,uc002egg.3,AF358135",9606
TRR-CCT2-1,Gene,tRNA-Arg (anticodon CCT) 2-1,Cytoplasmic transfer RNAs,"100189181,,,,HG983606",9606
CDH18,Gene,cadherin 18,Type II classical cadherins,"1016,ENSG00000145526,OTTHUMG00000090578,uc003jgc.4,U59325",9606
EIF3C,Gene,eukaryotic translation initiation factor 3 subunit C,"""Eukaryotic translation initiation factor 3|MicroRNA protein coding host genes""","8663,ENSG00000184110,OTTHUMG00000099443,uc010byi.4,U46025",9606
CBX5,Gene,chromobox 5,"""Chromobox family|MicroRNA protein coding host genes""","23468,ENSG00000094916,OTTHUMG00000169700,uc001sfk.6,U26311",9606
CACNA1A,Gene,calcium voltage-gated channel subunit alpha1 A,Calcium voltage-gated channel alpha1 subunits,"773,ENSG00000141837,OTTHUMG00000044590,uc002mwy.5,U79666",9606
OR2R1P,Gene,"olfactory receptor family 2 subfamily R member 1, pseudogene","Olfactory receptors, family 2","392132,ENSG00000236853,OTTHUMG00000154318,,",9606
UTY,Gene,"ubiquitously transcribed tetratricopeptide repeat containing, Y-linked","""Lysine demethylases|Tetratricopeptide repeat domain containing|Minor histocompatibility antigens""","7404,ENSG00000183878,OTTHUMG00000036319,uc004fsx.3,AF000994",9606
EZR,Gene,ezrin,"""A-kinase anchoring proteins|FERM domain containing""","7430,ENSG00000092820,OTTHUMG00000015917,uc003qru.5,AF187552",9606
TRG-GCC1-3,Gene,tRNA-Gly (anticodon GCC) 1-3,Cytoplasmic transfer RNAs,"100189230,,,,HG983808",9606
RN7SL169P,Gene,"RNA, 7SL, cytoplasmic 169, pseudogene",,"106480372,ENSG00000242547,,uc063dyl.1,",9606
EBF3,Gene,EBF transcription factor 3,"""Early B-cell factors|MicroRNA protein coding host genes|IPT domain containing""","253738,ENSG00000108001,OTTHUMG00000019265,uc001lki.3,",9606
GOLGA6L4,Gene,golgin A6 family like 4,Golgin related,"643707,ENSG00000184206,OTTHUMG00000163050,uc059mrg.1,BC101294",9606
MIR4662B,Gene,microRNA 4662b,MicroRNAs,"100616255,ENSG00000263735,,,",9606
ACBD5,Gene,acyl-CoA binding domain containing 5,,"91452,ENSG00000107897,OTTHUMG00000017854,uc001ito.4,AF505653",9606
RN7SL581P,Gene,"RNA, 7SL, cytoplasmic 581, pseudogene",,"106479434,ENSG00000242657,,uc064zse.1,",9606
RNU6-207P,Gene,"RNA, U6 small nuclear 207, pseudogene",,"106481766,ENSG00000206864,,,",9606
ZNF123P,Gene,"zinc finger protein 123, pseudogene",,"100188891,ENSG00000255259,OTTHUMG00000165775,,S52506",9606
LINC01461,Gene,long intergenic non-protein coding RNA 1461,Long intergenic non-protein coding RNAs,"103695366,,,,DA091614",9606
CYP7B1,Gene,cytochrome P450 family 7 subfamily B member 1,Cytochrome P450 family 7,"9420,ENSG00000172817,OTTHUMG00000164387,uc003xvj.3,AF029403",9606
KATNAL2,Gene,katanin catalytic subunit A1 like 2,AAA ATPases,"83473,ENSG00000167216,OTTHUMG00000179408,uc060ows.1,BC034999",9606
SPATA25,Gene,spermatogenesis associated 25,,"128497,ENSG00000149634,OTTHUMG00000032628,uc002xqf.4,AL008726",9606
ZNF286A,Gene,zinc finger protein 286A,Zinc fingers C2H2-type,"57335,ENSG00000187607,OTTHUMG00000166448,uc010vwa.3,AF217226",9606
TRE-CTC10-1,Gene,tRNA-Glu (CTC) 10-1,,"100189532,,,,HG983768",9606
SMIM39,Gene,small integral membrane protein 39,,"113523639,ENSG00000284479,OTTHUMG00000131657,,",9606
FEZF1-AS1,Gene,FEZF1 antisense RNA 1,Antisense RNAs,"154860,ENSG00000230316,OTTHUMG00000157095,uc010lko.2,AK057037",9606
RNA5SP167,Gene,"RNA, 5S ribosomal pseudogene 167",,"100873432,ENSG00000202331,,uc063ado.1,",9606
ZNF112,Gene,zinc finger protein 112,Zinc fingers C2H2-type,"7771,ENSG00000062370,OTTHUMG00000182357,uc002ozc.5,AF198358",9606
PRKCH,Gene,protein kinase C eta,"""C2 domain containing protein kinases|AGC family kinases""","5583,ENSG00000027075,OTTHUMG00000152341,uc001xfn.4,M55284",9606
RABGAP1L-IT1,Gene,RABGAP1L intronic transcript 1,Intronic transcripts,"106480742,ENSG00000223525,OTTHUMG00000034938,uc057nls.1,",9606
C1GALT1,Gene,"core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1",Beta 3-glycosyltransferases,"56913,ENSG00000106392,OTTHUMG00000151912,uc003srb.4,AF155582",9606
NLRP9,Gene,NLR family pyrin domain containing 9,"""NLR family|Pyrin domain containing""","338321,ENSG00000185792,OTTHUMG00000180920,uc002qly.3,AY154464",9606
RN7SL143P,Gene,"RNA, 7SL, cytoplasmic 143, pseudogene",,"106479273,ENSG00000244003,,uc059ver.1,",9606
RNU6-682P,Gene,"RNA, U6 small nuclear 682, pseudogene",,"106479867,ENSG00000200713,,,",9606
MTCO1P35,Gene,MT-CO1 pseudogene 35,,"107075234,ENSG00000250630,OTTHUMG00000159143,,",9606
BRD1,Gene,bromodomain containing 1,"""PHD finger proteins|PWWP domain containing|Bromodomain containing""","23774,ENSG00000100425,OTTHUMG00000150288,uc032qrr.2,AF005067",9606
FNTAP2,Gene,"farnesyltransferase, CAAX box, alpha pseudogene 2",,"2341,ENSG00000230022,OTTHUMG00000016545,,",9606
FRG2,Gene,FSHD region gene 2,,"448831,ENSG00000205097,OTTHUMG00000160339,uc003izv.4,",9606
MYO1D,Gene,myosin ID,"""Protein phosphatase 1 regulatory subunits|Myosin heavy chains, class I""","4642,ENSG00000176658,OTTHUMG00000179636,uc002hho.2,AB018270",9606
PLAAT2,Gene,phospholipase A and acyltransferase 2,Phospholipase A and acyltransferase family,"54979,ENSG00000133328,OTTHUMG00000167851,uc001nxg.1,",9606
CCDC174,Gene,coiled-coil domain containing 174,,"51244,ENSG00000154781,OTTHUMG00000129837,uc003byw.4,AF151046",9606
NTAN1,Gene,N-terminal asparagine amidase,,"123803,ENSG00000157045,OTTHUMG00000129849,uc002ddd.5,AF092440",9606
LINC02374,Gene,long intergenic non-protein coding RNA 2374,Long intergenic non-protein coding RNAs,"105377600,ENSG00000249747,OTTHUMG00000160312,,",9606
BAG1P1,Gene,BAG1 pseudogene 1,,"392442,ENSG00000232370,,,",9606
TRBV7-7,Gene,T cell receptor beta variable 7-7,T cell receptor beta locus at 7q34,"28591,ENSG00000253291,OTTHUMG00000158872,uc064isl.1,L36092",9606
ING2,Gene,inhibitor of growth family member 2,PHD finger proteins,"3622,ENSG00000168556,OTTHUMG00000150502,uc003ivs.2,AB012853",9606
ANAPC1P6,Gene,ANAPC1 pseudogene 6,,"402096,ENSG00000235486,OTTHUMG00000153179,,",9606
ADH5P4,Gene,ADH5 pseudogene 4,,"642443,ENSG00000233859,OTTHUMG00000014976,,AL391500",9606
ATP2C2-AS1,Gene,ATP2C2 antisense RNA 1,Antisense RNAs,"105371374,ENSG00000261286,OTTHUMG00000176738,,",9606
CASS4,Gene,Cas scaffold protein family member 4,Cas scaffold proteins,"57091,ENSG00000087589,OTTHUMG00000032788,uc002xxp.3,AJ276678",9606
ZC3H12D,Gene,zinc finger CCCH-type containing 12D,Zinc fingers CCCH-type,"340152,ENSG00000178199,OTTHUMG00000015786,uc010kid.4,",9606
CCDC184,Gene,coiled-coil domain containing 184,,"387856,ENSG00000177875,OTTHUMG00000169902,,",9606
LINC00251,Gene,long intergenic non-protein coding RNA 251,Long intergenic non-protein coding RNAs,"552859,ENSG00000280725,OTTHUMG00000189557,uc022ave.2,BX110670",9606
MIR125B1,Gene,microRNA 125b-1,MicroRNA MIR10/100 family,"406911,ENSG00000207971,,uc010rzr.1,",9606
RN7SKP48,Gene,RN7SK pseudogene 48,,"106479116,ENSG00000201901,,uc062xxt.1,",9606
FRA11E,Gene,"fragile site, aphidicolin type, common, fra(11)(p13)",,"2442,,,,",9606
MIR3689F,Gene,microRNA 3689f,MicroRNAs,"100616212,ENSG00000266514,,uc022bph.1,",9606
RNF152,Gene,ring finger protein 152,Ring finger proteins,"220441,ENSG00000176641,OTTHUMG00000132774,uc002lih.2,AK096495",9606
RSL24D1P10,Gene,ribosomal L24 domain containing 1 pseudogene 10,,"100130699,,,,",9606
MOB3A,Gene,MOB kinase activator 3A,MOB kinase activators,"126308,ENSG00000172081,OTTHUMG00000180353,uc002luv.4,AK095471",9606
RN7SL665P,Gene,"RNA, 7SL, cytoplasmic 665, pseudogene",,"106481104,ENSG00000264169,,uc064wne.1,",9606
SLC14A2,Gene,solute carrier family 14 member 2,Solute carriers,"8170,ENSG00000132874,OTTHUMG00000132616,uc010dnj.4,X96969",9606
NAGLU,Gene,N-acetyl-alpha-glucosaminidase,Glycoside hydrolases,"4669,ENSG00000108784,OTTHUMG00000180240,uc002hzv.4,",9606
RNA5SP201,Gene,"RNA, 5S ribosomal pseudogene 201",,"100873462,ENSG00000222248,,uc063llw.1,",9606
FLNC-AS1,Gene,FLNC antisense RNA 1,Antisense RNAs,"110806300,ENSG00000242902,OTTHUMG00000158366,,",9606
GACAT1,Gene,gastric cancer associated transcript 1,Long non-coding RNAs with non-systematic symbols,"104326057,ENSG00000232991,OTTHUMG00000153313,,DB096621",9606
STPG2,Gene,sperm tail PG-rich repeat containing 2,,"285555,ENSG00000163116,OTTHUMG00000131009,uc003htt.3,BC036870",9606
TDRD6,Gene,tudor domain containing 6,Tudor domain containing,"221400,ENSG00000180113,OTTHUMG00000014788,uc010jze.3,AF039442",9606
ZNF75A,Gene,zinc finger protein 75a,Zinc fingers C2H2-type,"7627,ENSG00000162086,OTTHUMG00000129356,uc002cut.5,X91826",9606
RNU6-148P,Gene,"RNA, U6 small nuclear 148, pseudogene",,"106479631,ENSG00000252823,,,",9606
CHP1P1,Gene,CHP1 pseudogene 1,,"728549,ENSG00000248930,,,",9606
LINC02873,Gene,long intergenic non-protein coding RNA 2873,Long intergenic non-protein coding RNAs,"283171,ENSG00000175728,OTTHUMG00000150705,uc031qfg.2,AK096377",9606
N4BP3,Gene,NEDD4 binding protein 3,Leucine zipper tumor suppressor family,"23138,ENSG00000145911,OTTHUMG00000163456,uc003mik.2,AB002339",9606
RNA5SP79,Gene,"RNA, 5S ribosomal pseudogene 79",,"100873313,ENSG00000202063,,uc057qhl.1,",9606
RPL21P96,Gene,ribosomal protein L21 pseudogene 96,,"100271428,,,,",9606
MACF1,Gene,microtubule actin crosslinking factor 1,"""EF-hand domain containing|Plakins""","23499,ENSG00000127603,OTTHUMG00000007754,uc057ezw.1,AB007934",9606
TNPO3,Gene,transportin 3,"""Importins|Armadillo like helical domain containing""","23534,ENSG00000064419,OTTHUMG00000158409,uc003vol.3,AF145029",9606
VMA21,Gene,vacuolar ATPase assembly factor VMA21,,"203547,ENSG00000160131,OTTHUMG00000024168,uc004feu.4,AK096835",9606
LINC01645,Gene,long intergenic non-protein coding RNA 1645,Long intergenic non-protein coding RNAs,"102724661,ENSG00000224968,OTTHUMG00000040861,,",9606
ENO1P2,Gene,enolase 1 pseudogene 2,,"100419098,ENSG00000258739,OTTHUMG00000171740,,",9606
RNA5SP488,Gene,"RNA, 5S ribosomal pseudogene 488",,"100873730,ENSG00000201812,,uc061zbc.1,",9606
TMCO2,Gene,transmembrane and coiled-coil domains 2,,"127391,ENSG00000188800,OTTHUMG00000005764,uc001cfe.3,AL050341",9606
MIR1183,Gene,microRNA 1183,MicroRNAs,"100302122,ENSG00000221783,,uc022aal.1,",9606
CALM1,Gene,calmodulin 1,"""Receptor ligands|EF-hand domain containing""","801,ENSG00000198668,OTTHUMG00000171044,uc001xyl.3,",9606
CYP11A1,Gene,cytochrome P450 family 11 subfamily A member 1,Cytochrome P450 family 11,"1583,ENSG00000140459,OTTHUMG00000150716,uc002axt.3,AK056794",9606
GEN1,Gene,GEN1 Holliday junction 5' flap endonuclease,,"348654,ENSG00000178295,OTTHUMG00000121173,uc002rct.3,AK098188",9606
IGFL1P2,Gene,IGF like family member 1 pseudogene 2,,"727704,ENSG00000268238,OTTHUMG00000182502,,",9606
RPL23AP64,Gene,ribosomal protein L23a pseudogene 64,,"649946,ENSG00000240970,OTTHUMG00000158473,,",9606
HOPX,Gene,HOP homeobox,PRD class homeoboxes and pseudogenes,"84525,ENSG00000171476,OTTHUMG00000128768,uc003hcb.3,",9606
GLYATL1,Gene,glycine-N-acyltransferase like 1,,"92292,ENSG00000166840,OTTHUMG00000167221,uc001nnf.4,AK091965",9606
GPHB5,Gene,glycoprotein hormone subunit beta 5,Glycoprotein hormone subunits,"122876,ENSG00000179600,OTTHUMG00000168678,uc032bdx.1,AF467770",9606
MRGPRX4,Gene,MAS related GPR family member X4,"G protein-coupled receptors, Class A orphans","117196,ENSG00000179817,OTTHUMG00000166442,uc001mnv.1,AY042216",9606
OR9P1P,Gene,olfactory receptor family 9 subfamily P member 1 pseudogene,"Olfactory receptors, family 9","81382,ENSG00000239293,OTTHUMG00000154319,,",9606
KCNAB3,Gene,potassium voltage-gated channel subfamily A regulatory beta subunit 3,"""Aldo-keto reductases|Potassium voltage-gated channel regulatory subunits""","9196,ENSG00000170049,OTTHUMG00000108170,uc002gjm.2,AF016411",9606
RPL9P3,Gene,ribosomal protein L9 pseudogene 3,,"641616,ENSG00000240392,OTTHUMG00000157758,,AL121594",9606
PTCD2P1,Gene,pentatricopeptide repeat domain 2 pseudogene 1,,"100131302,ENSG00000258456,OTTHUMG00000170987,,",9606
RN7SL580P,Gene,"RNA, 7SL, cytoplasmic 580, pseudogene",,"106481081,ENSG00000240641,,uc063ozx.1,",9606
SDF2L1,Gene,stromal cell derived factor 2 like 1,,"23753,ENSG00000128228,OTTHUMG00000150820,uc002zvf.4,",9606
BBIP1P1,Gene,BBSome interacting protein 1 pseudogene 1,,"105373509,ENSG00000271532,OTTHUMG00000184265,,",9606
RPL5P3,Gene,ribosomal protein L5 pseudogene 3,,"400385,ENSG00000242276,OTTHUMG00000157991,,AC013752",9606
PIRC92,Gene,piwi-interacting RNA cluster 92,Piwi-interacting RNA clusters,"100313920,,,,",9606
RNU6-553P,Gene,"RNA, U6 small nuclear 553, pseudogene",,"106480589,ENSG00000200917,,,",9606
MYOCD,Gene,myocardin,Myocardin family,"93649,ENSG00000141052,OTTHUMG00000058767,uc002gnn.4,AF532596",9606
POM121L1P,Gene,"POM121 transmembrane nucleoporin like 1, pseudogene",,"25812,ENSG00000183169,OTTHUMG00000151169,,",9606
RNU6-1254P,Gene,"RNA, U6 small nuclear 1254, pseudogene",,"106481576,ENSG00000212568,,,",9606
AGBL5-AS1,Gene,AGBL5 antisense RNA 1,Antisense RNAs,"100874031,ENSG00000231636,OTTHUMG00000151996,uc061hjm.1,",9606
CSRNP2,Gene,cysteine and serine rich nuclear protein 2,Protein phosphatase 1 regulatory subunits,"81566,ENSG00000110925,OTTHUMG00000169578,uc001rxu.3,AJ298133",9606
KRTAP10-8,Gene,keratin associated protein 10-8,Keratin associated proteins,"386681,ENSG00000187766,OTTHUMG00000057632,uc002zfo.1,AB076355",9606
RNU6-1159P,Gene,"RNA, U6 small nuclear 1159, pseudogene",,"106481939,ENSG00000199803,,,",9606
MIR365B,Gene,microRNA 365b,MicroRNA MIR365 family,"100126356,ENSG00000283978,,uc021tus.1,",9606
MARK2P6,Gene,microtubule affinity regulating kinase 2 pseudogene 6,,"100421500,ENSG00000242062,OTTHUMG00000159807,,",9606
SYCE1L,Gene,synaptonemal complex central element protein 1 like,,"100130958,ENSG00000205078,OTTHUMG00000176809,uc010vnh.2,",9606
NIPSNAP3B,Gene,nipsnap homolog 3B,,"55335,ENSG00000165028,OTTHUMG00000020414,uc004bci.3,BC017914",9606
BPIFA4P,Gene,"BPI fold containing family A member 4, pseudogene",BPI fold containing,"317716,ENSG00000183566,OTTHUMG00000032251,,AY180924",9606
RPS27P2,Gene,ribosomal protein S27 pseudogene 2,,"654390,,,,AC090602",9606
TMEM102,Gene,transmembrane protein 102,,"284114,ENSG00000181284,OTTHUMG00000132901,uc002ggx.1,AK094197",9606
MIR4539,Gene,microRNA 4539,MicroRNAs,"100616374,ENSG00000265612,,uc059gds.1,",9606
RYKP1,Gene,RYK pseudogene 1,,"6260,ENSG00000263219,OTTHUMG00000177729,,AC087742",9606
DEFB131E,Gene,defensin beta 131E (pseudogene),"Defensins, beta","110806269,ENSG00000254507,OTTHUMG00000165312,,",9606
LINC01895,Gene,long intergenic non-protein coding RNA 1895,Long intergenic non-protein coding RNAs,"105371964,ENSG00000259256,OTTHUMG00000172322,,",9606
CEND1,Gene,cell cycle exit and neuronal differentiation 1,,"51286,ENSG00000184524,OTTHUMG00000133308,uc001lrh.2,AK074547",9606
